"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc","protected","formation","stratgroup","member","stratscale","zone","localsection","localbed","localbedunit","localorder","regionalsection","regionalbed","regionalbedunit","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","genus","formation","stratgroup","member","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","created","modified"
"190542","occ","","","19074","Mesoscalops scopelotemos","species","48422","","Mesoscalops scopelotemos","","species","48422","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","NO_ORDER_SPECIFIED","Proscalopidae","Mesoscalops","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69191)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","scansorial","","insectivore","viviparous","","","phosphatic","","","","Mesoscalops","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190547","occ","","","19074","Oreolagus nebrascensis","species","49404","","Oreolagus nebrascensis","","species","49404","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Lagomorpha","Ochotonidae","Oreolagus","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69191)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Oreolagus","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190548","occ","7486","","19074","Galbreathia novellus","species","46569","","Galbreathia novellus","","species","48881","Hemingfordian","","20.43","15.97","Alroy","2002","6294","Chordata","Mammalia","Rodentia","Mylagaulidae","Galbreathia","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69191)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Galbreathia","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"190549","occ","7487","","19074","Alphagaulus vetus","species","43932","","Alphagaulus vetus","","species","48886","Hemingfordian","","20.43","15.97","Alroy","2002","6294","Chordata","Mammalia","Rodentia","Mylagaulidae","Alphagaulus","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69191)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Alphagaulus","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"190551","occ","","","19074","Protospermophilus kelloggi","species","51099","","Protospermophilus kelloggi","","species","51099","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Rodentia","Sciuridae","Protospermophilus","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69191)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","scansorial","","granivore, frugivore","viviparous","","","phosphatic","","","","Protospermophilus","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190552","occ","","","19074","Miospermophilus wyomingensis","species","48760","","Miospermophilus wyomingensis","","species","48760","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Rodentia","Sciuridae","Miospermophilus","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69191)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","scansorial","","granivore, frugivore","viviparous","","","phosphatic","","","","Miospermophilus","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190553","occ","","","19074","Schizodontomys harkseni","species","51449","","Schizodontomys harkseni","","species","46719","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Rodentia","Heteromyidae","Schizodontomys","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69191)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","granivore, browser","viviparous","","","phosphatic","","","","Schizodontomys","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190554","occ","","","19074","Harrymys irvini","species","46812","","Harrymys irvini","","species","46812","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Rodentia","Heteromyidae","Harrymys","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69191)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","granivore, browser","viviparous","","","phosphatic","","","","Harrymys","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190558","occ","7492","","19074","Schaubeumys sabrae","species","51440","","Schaubeumys sabrae","","species","51440","Hemingfordian","","20.43","15.97","Alroy","2002","6294","Chordata","Mammalia","Rodentia","Zapodidae","Schaubeumys","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69191)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Schaubeumys","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"190559","occ","7493","","19074","Paracynarctus kelloggi","species","49802","","Paracynarctus kelloggi","","species","52177","Hemingfordian","","20.43","15.97","Alroy","2002","6294","Chordata","Mammalia","Carnivora","Canidae","Paracynarctus","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69191)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Paracynarctus","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"190561","occ","","","19074","Cynarctoides acridens","species","45433","","Cynarctoides acridens","","species","45441","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Carnivora","Canidae","Cynarctoides","","","","","-108.199997","43.200001","confirmed by Wang et al. 1999","Split Rock (UCMP V-69191)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Cynarctoides","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190565","occ","","","19074","Tylocephalonyx skinneri","species","52543","","Tylocephalonyx skinneri","","species","52543","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Perissodactyla","Chalicotheriidae","Tylocephalonyx","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69191)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Tylocephalonyx","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190566","occ","","","19074","Brachycrus rusticus","species","44639","","Brachycrus rusticus","","species","48268","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Brachycrus","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69191)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Brachycrus","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190567","occ","","","19074","Brachycrus vaughani","species","44642","","Brachycrus vaughani","","species","44642","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Brachycrus","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69191)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Brachycrus","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190571","occ","","","19075","Brachyerix macrotis","species","44646","","Brachyerix macrotis","","species","44646","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","NO_ORDER_SPECIFIED","Erinaceidae","Brachyerix","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69192)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","semifossorial","","insectivore, carnivore","viviparous","","","phosphatic","","","","Brachyerix","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190572","occ","","","19075","Parvericius montanus","species","50023","","Parvericius montanus","","species","50023","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","NO_ORDER_SPECIFIED","Erinaceidae","Parvericius","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69192)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","semifossorial","","insectivore, carnivore","viviparous","","","phosphatic","","","","Parvericius","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190574","occ","","","19075","Mesoscalops scopelotemos","species","48422","","Mesoscalops scopelotemos","","species","48422","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","NO_ORDER_SPECIFIED","Proscalopidae","Mesoscalops","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69192)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","scansorial","","insectivore","viviparous","","","phosphatic","","","","Mesoscalops","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190578","occ","","","19075","Oreolagus nebrascensis","species","49404","","Oreolagus nebrascensis","","species","49404","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Lagomorpha","Ochotonidae","Oreolagus","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69192)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Oreolagus","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190579","occ","7496","","19075","Galbreathia novellus","species","46569","","Galbreathia novellus","","species","48881","Hemingfordian","","20.43","15.97","Alroy","2002","6294","Chordata","Mammalia","Rodentia","Mylagaulidae","Galbreathia","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69192)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Galbreathia","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"190580","occ","7497","","19075","Alphagaulus vetus","species","43932","","Alphagaulus vetus","","species","48886","Hemingfordian","","20.43","15.97","Alroy","2002","6294","Chordata","Mammalia","Rodentia","Mylagaulidae","Alphagaulus","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69192)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Alphagaulus","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"190581","occ","","","19075","Protospermophilus kelloggi","species","51099","","Protospermophilus kelloggi","","species","51099","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Rodentia","Sciuridae","Protospermophilus","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69192)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","scansorial","","granivore, frugivore","viviparous","","","phosphatic","","","","Protospermophilus","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190582","occ","","","19075","Miospermophilus wyomingensis","species","48760","","Miospermophilus wyomingensis","","species","48760","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Rodentia","Sciuridae","Miospermophilus","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69192)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","scansorial","","granivore, frugivore","viviparous","","","phosphatic","","","","Miospermophilus","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190583","occ","","","19075","Schizodontomys harkseni","species","51449","","Schizodontomys harkseni","","species","46719","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Rodentia","Heteromyidae","Schizodontomys","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69192)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","granivore, browser","viviparous","","","phosphatic","","","","Schizodontomys","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190584","occ","","","19075","Harrymys irvini","species","46812","","Harrymys irvini","","species","46812","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Rodentia","Heteromyidae","Harrymys","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69192)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","granivore, browser","viviparous","","","phosphatic","","","","Harrymys","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190585","occ","","","19075","Harrymys woodi","species","46814","","Harrymys woodi","","species","45738","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Rodentia","Heteromyidae","Harrymys","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69192)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","granivore, browser","viviparous","","","phosphatic","","","","Harrymys","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
"190589","occ","7501","","19075","Schaubeumys sabrae","species","51440","","Schaubeumys sabrae","","species","51440","Hemingfordian","","20.43","15.97","Alroy","2002","6294","Chordata","Mammalia","Rodentia","Zapodidae","Schaubeumys","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69192)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Schaubeumys","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"190590","occ","7502","","19075","Protomarctus optatus","species","51059","","Protomarctus optatus","","species","52385","Hemingfordian","","20.43","15.97","Alroy","2002","6294","Chordata","Mammalia","Carnivora","Canidae","Protomarctus","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69192)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Protomarctus","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"190591","occ","7503","","19075","Paracynarctus kelloggi","species","49802","","Paracynarctus kelloggi","","species","52177","Hemingfordian","","20.43","15.97","Alroy","2002","6294","Chordata","Mammalia","Carnivora","Canidae","Paracynarctus","","","","","-108.199997","43.200001","","Split Rock (UCMP V-69192)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Paracynarctus","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:31","2002-06-03 02:35:31"
"190593","occ","","","19075","Cynarctoides acridens","species","45433","","Cynarctoides acridens","","species","45441","Hemingfordian","","20.43","15.97","Munthe","1988","2634","Chordata","Mammalia","Carnivora","Canidae","Cynarctoides","","","","","-108.199997","43.200001","no specimens specifically tied to this locality by Wang et al. 1999","Split Rock (UCMP V-69192)","","","US","Wyoming","Fremont","based on political unit","1","small collection","","gp_mid","-100.39","47.45","101","US","","Arikaree","","","","","","","","","","","","","","","","","","","","","","","","","eolian indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UCMP","","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Cynarctoides","Arikaree","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","J. Munthe. 1988. Miocene mammals of the Split Rock area, Granite Mountains basin, central Wyoming. University of California Publications in Geological Sciences 126:1-136","2002-05-15 00:00:00","2002-05-15 02:00:00"
