"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc","protected","formation","stratgroup","member","stratscale","zone","localsection","localbed","localbedunit","localorder","regionalsection","regionalbed","regionalbedunit","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","genus","formation","stratgroup","member","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","created","modified"
"187157","occ","6210","","18427","Peraceras superciliosum","species","50112","","Peraceras superciliosum","","species","50112","Clarendonian","","13.6","10.3","Alroy","2002","6294","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Peraceras","","","","","-99.699997","42.799999","","Troxell's Rhino","","","US","Nebraska","Keya Paha","based on political unit","1","","","gp_mid","-94.42","45.45","101","US","","Valentine","","Burge","","","ValAH","4","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","see p. 293 and section 55, p. 342","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Peraceras","Valentine","","Burge","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:30","2002-06-03 02:35:30"
"187160","occ","","","18428","Eubelodon morrilli","species","46347","","Eubelodon morrilli","","species","46347","Clarendonian","","13.6","10.3","Skinner et al.","1968","3174","Chordata","Mammalia","Proboscidea","Gomphotheriidae","Eubelodon","","","","","-99.800003","43.200001","","Turtle Butte (Burge)","","","US","South Dakota","Tripp","based on political unit","1","","","gp_mid","-94.49","45.85","101","US","","Valentine","Ogallala","Burge","bed","","ValAH","4","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","Rich 1981 lists a UM specimen of Metechinus amplior from ""Near the midpoint of the boundary between sections 17 and 20, T. 95 N, R. 74 W... Tripp Co.""; this is not one of Tabrum's localities and is about 2 mi SW of the main Turtle Butte localities","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Eubelodon","Valentine","Ogallala","Burge","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","M. F. Skinner, S. M. Skinner, and R. J. Gooris. 1968. Cenozoic rocks and faunas of Turtle Butte, south-central South Dakota. Bulletin of the American Museum of Natural History 138(7)","2002-05-15 00:00:00","2002-05-15 02:00:00"
"187161","occ","","","18428","Pseudhipparion retrusum","species","51154","","Pseudhipparion retrusum","","species","47050","Clarendonian","","13.6","10.3","Skinner et al.","1968","3174","Chordata","Mammalia","Perissodactyla","Equidae","Pseudhipparion","","","","","-99.800003","43.200001","","Turtle Butte (Burge)","","","US","South Dakota","Tripp","based on political unit","1","","","gp_mid","-94.49","45.85","101","US","","Valentine","Ogallala","Burge","bed","","ValAH","4","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","Rich 1981 lists a UM specimen of Metechinus amplior from ""Near the midpoint of the boundary between sections 17 and 20, T. 95 N, R. 74 W... Tripp Co.""; this is not one of Tabrum's localities and is about 2 mi SW of the main Turtle Butte localities","terrestrial","","actively mobile","","","grazer","viviparous","","","phosphatic","","","","Pseudhipparion","Valentine","Ogallala","Burge","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","M. F. Skinner, S. M. Skinner, and R. J. Gooris. 1968. Cenozoic rocks and faunas of Turtle Butte, south-central South Dakota. Bulletin of the American Museum of Natural History 138(7)","2002-05-15 00:00:00","2002-05-15 02:00:00"
"187162","occ","","","18428","Pliohippus pernix","species","50550","","Pliohippus pernix","","species","50550","Clarendonian","","13.6","10.3","Skinner et al.","1968","3174","Chordata","Mammalia","Perissodactyla","Equidae","Pliohippus","","","","","-99.800003","43.200001","","Turtle Butte (Burge)","","","US","South Dakota","Tripp","based on political unit","1","","","gp_mid","-94.49","45.85","101","US","","Valentine","Ogallala","Burge","bed","","ValAH","4","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","Rich 1981 lists a UM specimen of Metechinus amplior from ""Near the midpoint of the boundary between sections 17 and 20, T. 95 N, R. 74 W... Tripp Co.""; this is not one of Tabrum's localities and is about 2 mi SW of the main Turtle Butte localities","terrestrial","","actively mobile","","","browser","viviparous","","","phosphatic","","","","Pliohippus","Valentine","Ogallala","Burge","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","M. F. Skinner, S. M. Skinner, and R. J. Gooris. 1968. Cenozoic rocks and faunas of Turtle Butte, south-central South Dakota. Bulletin of the American Museum of Natural History 138(7)","2002-05-15 00:00:00","2002-05-15 02:00:00"
"187167","occ","","","18429","Ustatochoerus n. sp. skinneri","species","52624","","Ustatochoerus skinneri","","species","52624","Clarendonian","","13.6","10.3","Schultz and Falkenbach","1941","3063","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Ustatochoerus","","","","","-99.800003","43.200001","Skinner et al. 1968 identify this locality in the Cap Rock member","Turtle Butte (Cap Rock)","","","US","South Dakota","Tripp","based on political unit","1","","","gp_mid","-94.49","45.85","101","US","","Ash Hollow","","Cap Rock","","","ValAH","5","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","","","","","","","this appears to be the only taxon in this member at Turtle Butte","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Ustatochoerus","Ash Hollow","","Cap Rock","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","C. B. Schultz and C. H. Falkenbach. 1941. Ticholeptinae, a new subfamily of oreodonts. Bulletin of the American Museum of Natural History 79(1):1-105","2002-05-15 00:00:00","2019-07-09 18:03:21"
"187168","occ","","","18430","Epicyon haydeni","species","46206","","Epicyon haydeni","","species","44847","Clarendonian","","13.6","10.3","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Epicyon","","","","","-102.500000","42.700001","""Turtle Canyon, upper sandstone layer""","Turtle Canyon","","","US","Nebraska","Sheridan","based on political unit","1","","S side of Niobrara River","gp_mid","-97.35","45.47","101","US","","Ash Hollow","","Cap Rock","","","ValAH","5","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Epicyon","Ash Hollow","","Cap Rock","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2002-05-15 02:00:00"
"187170","occ","6214","","18430","Merychyus major","species","48234","recombined as","Ustatochoerus major","","species","48234","Clarendonian","","13.6","10.3","Alroy","2002","6294","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Ustatochoerus","","","","","-102.500000","42.700001","","Turtle Canyon","","","US","Nebraska","Sheridan","based on political unit","1","","S side of Niobrara River","gp_mid","-97.35","45.47","101","US","","Ash Hollow","","Cap Rock","","","ValAH","5","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Ustatochoerus","Ash Hollow","","Cap Rock","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:30","2002-06-03 02:35:30"
"187171","occ","","","18430","Teleoceras n. sp. major","species","52114","","Teleoceras major","","species","52114","Clarendonian","","13.6","10.3","Skinner et al.","1968","3174","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Teleoceras","","","","","-102.500000","42.700001","","Turtle Canyon","","","US","Nebraska","Sheridan","based on political unit","1","","S side of Niobrara River","gp_mid","-97.35","45.47","101","US","","Ash Hollow","","Cap Rock","","","ValAH","5","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","","terrestrial","","actively mobile","amphibious","","grazer","viviparous","","","phosphatic","","","","Teleoceras","Ash Hollow","","Cap Rock","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","M. F. Skinner, S. M. Skinner, and R. J. Gooris. 1968. Cenozoic rocks and faunas of Turtle Butte, south-central South Dakota. Bulletin of the American Museum of Natural History 138(7)","2002-05-15 00:00:00","2002-05-15 02:00:00"
"187173","occ","","","18432","Borophagus secundus","species","44603","","Borophagus secundus","","species","44603","Late Hemphillian","","10.3","4.9","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Borophagus","","","","","-103.000000","41.099998","","Turtle Locality","","UNSM Cn-103","US","Nebraska","Cheyenne","based on political unit","1","small collection","2.5 mi SE of Lodgepole","gp_mid","-99.77","43.02","101","US","","","Ogallala","","","","","","","","","","","","said to be late Hemphillian","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","UNSM","some genera","","","","","","","terrestrial","","actively mobile","","","carnivore","viviparous","","","phosphatic","","","","Borophagus","","Ogallala","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2002-05-15 02:00:00"
"187176","occ","","","18434","Mioheteromys agrarius","species","48699","recombined as","Diprionomys agrarius","","species","45848","Clarendonian","","13.6","10.3","Korth","1997","2132","Chordata","Mammalia","Rodentia","Heteromyidae","Diprionomys","","","","","-100.800003","42.799999","","UCMP V-36119","","","US","Nebraska","Cherry","based on political unit","1","small collection","county assignment uncertain","gp_mid","-95.57","45.50","101","US","","Valentine","","Burge","","","ValAH","4","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","UCMP","some genera","","","","","","some chance this is actually in Keya Paha Co.","terrestrial","","actively mobile","ground dwelling","","granivore, browser","viviparous","","","phosphatic","","","","Diprionomys","Valentine","","Burge","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","W. W. Korth. 1997. A new subfamily of primitive pocket mice (Rodentia, Heteromyidae) from the middle Tertiary of North America. Paludicola 1(2):33-66","2002-05-15 00:00:00","2002-05-15 02:00:00"
"187184","occ","6218","","18437","Machairodus coloradensis","species","47842","recombined as","Amphimachairodus coloradensis","","species","47842","Clarendonian","Hemphillian","13.6","4.9","Alroy","2002","6294","Chordata","Mammalia","Carnivora","Felidae","Amphimachairodus","","","","","-100.500000","40.500000","","UNSM Ft-47","","","US","Nebraska","Frontier","based on political unit","1","small collection","","gp_mid","-96.80","42.57","101","US","","Ash Hollow","Ogallala","Merritt Dam","","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UNSM","some genera","","","","","","","terrestrial","","actively mobile","scansorial","","carnivore","viviparous","","","phosphatic","","","","Amphimachairodus","Ash Hollow","Ogallala","Merritt Dam","Tortonian","-","Tortonian","Tortonian","Serravallian, Tortonian, Messinian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:30","2002-06-03 02:35:30"
"187185","occ","","","18438","Teleoceras hicksi","species","52113","","Teleoceras hicksi","","species","52113","Clarendonian","Hemphillian","13.6","4.9","Tanner","1975","6265","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Teleoceras","","","","","-102.400002","41.400002","","UNSM Gd-104","","","US","Nebraska","Garden","based on political unit","1","small collection","","gp_mid","-98.71","43.53","101","US","","Ash Hollow","","","","","","","","","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","taxonomic","","UNSM","some genera","","","","","","","terrestrial","","actively mobile","amphibious","","grazer","viviparous","","","phosphatic","","","","Teleoceras","Ash Hollow","","","Tortonian","-","Tortonian","Tortonian","Serravallian, Tortonian, Messinian","L. G. Tanner. 1975. Stratigraphic occurrences of Teleoceras with a new Kimballian species from Nebraska. Bulletin of the University of Nebraska State Museum 10(1):23-33","2002-05-15 00:00:00","2002-05-15 02:00:00"
"187189","occ","","","18440","Pseudhipparion gratum","species","51151","","Pseudhipparion gratum","","species","46986","Clarendonian","","13.6","10.3","Webb","1969","3564","Chordata","Mammalia","Perissodactyla","Equidae","Pseudhipparion","","","","","-100.800003","42.799999","DUPLICATE REF 3564 or 3565","Upper County Road","","UCMP V-6253<br>DUPLICATE REF 3564 or 3565","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-95.57","45.50","101","US","","Ash Hollow","","Cap Rock","","","ValAH","5","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","UCMP","","","","","","","","terrestrial","","actively mobile","","","grazer","viviparous","","","phosphatic","","","","Pseudhipparion","Ash Hollow","","Cap Rock","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","S. D. Webb. 1969. The Burge and Minnechaduza Clarendonian Mammalian Faunas of North-Central Nebraska. University of California Publications in Geological Sciences 78:1-191","2002-05-15 00:00:00","2002-05-15 02:00:00"
"187195","occ","","","18441","Nannippus lenticularis","species","48960","","Nannippus lenticularis","","species","51018","Hemphillian","","10.3","4.9","Voorhies","1984","3504","Chordata","Mammalia","Perissodactyla","Equidae","Nannippus","","","","","-103.000000","41.099998","","Uptegrove","","UNSM Cn-101","US","Nebraska","Cheyenne","based on political unit","1","small collection","NNE of Sidney","gp_mid","-99.77","43.02","101","US","","","","","","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","UNSM","","","","","","","""superposition"" of this fauna above Oshkosh and Greenwood Canyon indicated by Tedford et al. 1987 Fig. 6.2 appears to be based on fission track dates and biochronology<br>there are NO legitimate small mammals from this locality; ALL such records are recent intrusives<br>bogus list of Kent 1967: ""Citellus kimballensis"" type Thomomys sp. ""Perognathus sp.""","terrestrial","","actively mobile","","","grazer","viviparous","","","phosphatic","","","","Nannippus","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","M. R. Voorhies. 1984. ""Citellus kimballensis"" Kent and ""Propliophenacomys uptegrovensis"" Martin, Supposed Miocene Rodents, Are Recent Intrusives. Journal of Paleontology 58(1):254-258","2002-05-15 00:00:00","2002-05-15 02:00:00"
"187196","occ","6221","","18441","Teleoceras fossiger","species","52112","","Teleoceras fossiger","","species","44165","Hemphillian","","10.3","4.9","Mead","1999","2546","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Teleoceras","","","","","-103.000000","41.099998","","Uptegrove","","UNSM Cn-101","US","Nebraska","Cheyenne","based on political unit","1","small collection","NNE of Sidney","gp_mid","-99.77","43.02","101","US","","","","","","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","UNSM","","","","","","","""superposition"" of this fauna above Oshkosh and Greenwood Canyon indicated by Tedford et al. 1987 Fig. 6.2 appears to be based on fission track dates and biochronology<br>there are NO legitimate small mammals from this locality; ALL such records are recent intrusives<br>bogus list of Kent 1967: ""Citellus kimballensis"" type Thomomys sp. ""Perognathus sp.""","terrestrial","","actively mobile","amphibious","","grazer","viviparous","","","phosphatic","","","","Teleoceras","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","A. J. Mead. 1999. Enamel hypoplasia in Miocene rhinoceroses (Teleoceras) from Nebraska; evidence of severe physiological stress. Journal of Vertebrate Paleontology 19(2):391-397","2002-06-03 00:35:30","2002-06-03 02:35:30"
"187199","occ","39794","","18441","Machairodus tanneri","species","460253","","Machairodus tanneri","","species","460252","Hemphillian","","10.3","4.9","Martin","1998","7589","Chordata","Mammalia","Carnivora","Felidae","Machairodus","","","","","-103.000000","41.099998","includes type of ""M. coloradensis tanneri"" of Martin and Schultz 1975","Uptegrove","","UNSM Cn-101","US","Nebraska","Cheyenne","based on political unit","1","small collection","NNE of Sidney","gp_mid","-99.77","43.02","101","US","","","","","","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","UNSM","","","","","","","""superposition"" of this fauna above Oshkosh and Greenwood Canyon indicated by Tedford et al. 1987 Fig. 6.2 appears to be based on fission track dates and biochronology<br>there are NO legitimate small mammals from this locality; ALL such records are recent intrusives<br>bogus list of Kent 1967: ""Citellus kimballensis"" type Thomomys sp. ""Perognathus sp.""","terrestrial","","actively mobile","","","carnivore","viviparous","","","phosphatic","","","","Machairodus","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","L. D. Martin. 1998. Felidae.  In C. M. Janis, K. M. Scott, and L. L. Jacobs (eds.), Evolution of Tertiary Mammals of North America 1:236-242","2022-07-15 12:06:10","2022-07-15 12:06:10"
"187312","occ","","","18445","Plionictis ogygia","species","50588","","Plionictis ogygia","","species","47921","Barstovian","Clarendonian","15.97","10.3","Galbreath","1953","1570","Chordata","Mammalia","Carnivora","Mustelidae","Plionictis","","","","","-103.099998","40.799999","","Vim-Peetz","","","US","Colorado","Logan","based on political unit","1","","","gp_mid","-97.66","43.80","101","US","","Pawnee Creek Beds","","","","","PwnCr","5","","bottom to top","","","","","JA: Barstovian to Clarendonian based on AEO results","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","","","","","","","overlies Kennesaw and equivalent to Pawnee Buttes; Ogallala Group overlying Pawnee Creek Fm. sensu stricto: Woodburne 1996a<br>""probable"" occurrences: Pseudaelurus intrepidus ""Merychippus"" proplacidus ""Merychippus"" campestris Teleoceras ""medicornutus"" (sic)","terrestrial","","actively mobile","scansorial","","carnivore, omnivore","viviparous","","","phosphatic","","","","Plionictis","Pawnee Creek Beds","","","-","-","-","Serravallian, Tortonian","Serravallian, Tortonian","E. C. Galbreath. 1953. A contribution to the Tertiary geology and paleontology of northeastern Colorado. University of Kansas Paleontological Contributions Vertebrata 4:1-120","2002-05-15 00:00:00","2002-05-15 02:00:00"
"187316","occ","","","18445","Aphelops megalodus","species","44171","","Aphelops megalodus","","species","43701","Barstovian","Clarendonian","15.97","10.3","Prothero","1989","6328","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-103.099998","40.799999","pers. commun.","Vim-Peetz","","","US","Colorado","Logan","based on political unit","1","","","gp_mid","-97.66","43.80","101","US","","Pawnee Creek Beds","","","","","PwnCr","5","","bottom to top","","","","","JA: Barstovian to Clarendonian based on AEO results","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","","","","","","","overlies Kennesaw and equivalent to Pawnee Buttes; Ogallala Group overlying Pawnee Creek Fm. sensu stricto: Woodburne 1996a<br>""probable"" occurrences: Pseudaelurus intrepidus ""Merychippus"" proplacidus ""Merychippus"" campestris Teleoceras ""medicornutus"" (sic)","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","Pawnee Creek Beds","","","-","-","-","Serravallian, Tortonian","Serravallian, Tortonian","D. R. Prothero. 1989. Personal communication regarding rhinocerotid identifications.","2002-05-15 00:00:00","2002-05-15 02:00:00"
"187317","occ","30268","","18445","Teleoceras medicornutum","species","52115","","Teleoceras medicornutum","","species","52115","Barstovian","Clarendonian","15.97","10.3","Prothero","2005","51726","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Teleoceras","","","","","-103.099998","40.799999","","Vim-Peetz","","","US","Colorado","Logan","based on political unit","1","","","gp_mid","-97.66","43.80","101","US","","Pawnee Creek Beds","","","","","PwnCr","5","","bottom to top","","","","","JA: Barstovian to Clarendonian based on AEO results","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","","","","","","","overlies Kennesaw and equivalent to Pawnee Buttes; Ogallala Group overlying Pawnee Creek Fm. sensu stricto: Woodburne 1996a<br>""probable"" occurrences: Pseudaelurus intrepidus ""Merychippus"" proplacidus ""Merychippus"" campestris Teleoceras ""medicornutus"" (sic)","terrestrial","","actively mobile","amphibious","","grazer","viviparous","","","phosphatic","","","","Teleoceras","Pawnee Creek Beds","","","-","-","-","Serravallian, Tortonian","Serravallian, Tortonian","D. R. Prothero. 2005. The Evolution of North American Rhinoceroses.. Cambridge: University of Cambridge Press.","2014-08-07 12:23:21","2014-08-07 12:23:21"
"187318","occ","6258","","18445","Merychyus medius","species","48235","recombined as","Ustatochoerus medius","","species","48235","Barstovian","Clarendonian","15.97","10.3","Alroy","2002","6294","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Ustatochoerus","","","","","-103.099998","40.799999","","Vim-Peetz","","","US","Colorado","Logan","based on political unit","1","","","gp_mid","-97.66","43.80","101","US","","Pawnee Creek Beds","","","","","PwnCr","5","","bottom to top","","","","","JA: Barstovian to Clarendonian based on AEO results","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","","","","","","","overlies Kennesaw and equivalent to Pawnee Buttes; Ogallala Group overlying Pawnee Creek Fm. sensu stricto: Woodburne 1996a<br>""probable"" occurrences: Pseudaelurus intrepidus ""Merychippus"" proplacidus ""Merychippus"" campestris Teleoceras ""medicornutus"" (sic)","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Ustatochoerus","Pawnee Creek Beds","","","-","-","-","Serravallian, Tortonian","Serravallian, Tortonian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:30","2002-06-03 02:35:30"
"187319","occ","","","18445","Aepycamelus giraffinus","species","43797","","Aepycamelus giraffinus","","species","43938","Barstovian","Clarendonian","15.97","10.3","Galbreath","1953","1570","Chordata","Mammalia","Artiodactyla","Camelidae","Aepycamelus","","","","","-103.099998","40.799999","","Vim-Peetz","","","US","Colorado","Logan","based on political unit","1","","","gp_mid","-97.66","43.80","101","US","","Pawnee Creek Beds","","","","","PwnCr","5","","bottom to top","","","","","JA: Barstovian to Clarendonian based on AEO results","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","","","","","","","overlies Kennesaw and equivalent to Pawnee Buttes; Ogallala Group overlying Pawnee Creek Fm. sensu stricto: Woodburne 1996a<br>""probable"" occurrences: Pseudaelurus intrepidus ""Merychippus"" proplacidus ""Merychippus"" campestris Teleoceras ""medicornutus"" (sic)","terrestrial","","actively mobile","ground dwelling","","browser, browser","viviparous","","","phosphatic","","","","Aepycamelus","Pawnee Creek Beds","","","-","-","-","Serravallian, Tortonian","Serravallian, Tortonian","E. C. Galbreath. 1953. A contribution to the Tertiary geology and paleontology of northeastern Colorado. University of Kansas Paleontological Contributions Vertebrata 4:1-120","2002-05-15 00:00:00","2002-05-15 02:00:00"
"187320","occ","","","18445","Ramoceros osborni","species","51303","","Ramoceros osborni","","species","48288","Barstovian","Clarendonian","15.97","10.3","Galbreath","1953","1570","Chordata","Mammalia","Artiodactyla","Antilocapridae","Ramoceros","","","","","-103.099998","40.799999","","Vim-Peetz","","","US","Colorado","Logan","based on political unit","1","","","gp_mid","-97.66","43.80","101","US","","Pawnee Creek Beds","","","","","PwnCr","5","","bottom to top","","","","","JA: Barstovian to Clarendonian based on AEO results","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","","","","","","","overlies Kennesaw and equivalent to Pawnee Buttes; Ogallala Group overlying Pawnee Creek Fm. sensu stricto: Woodburne 1996a<br>""probable"" occurrences: Pseudaelurus intrepidus ""Merychippus"" proplacidus ""Merychippus"" campestris Teleoceras ""medicornutus"" (sic)","terrestrial","","actively mobile","ground dwelling","","browser, grazer","viviparous","","","phosphatic","","","","Ramoceros","Pawnee Creek Beds","","","-","-","-","Serravallian, Tortonian","Serravallian, Tortonian","E. C. Galbreath. 1953. A contribution to the Tertiary geology and paleontology of northeastern Colorado. University of Kansas Paleontological Contributions Vertebrata 4:1-120","2002-05-15 00:00:00","2002-05-15 02:00:00"
"187321","occ","","","18446","Aelurodon taxoides","species","43778","","Aelurodon taxoides","","species","43778","Clarendonian","","13.6","10.3","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Aelurodon","","","","","-100.800003","42.799999","","Volcanic Ash Pit","","","US","Nebraska","Cherry","based on political unit","1","","north side of Bear Creek","gp_mid","-95.57","45.50","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Aelurodon","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2002-05-15 02:00:00"
"187322","occ","","","18446","Epicyon saevus","species","46210","","Epicyon saevus","","species","44881","Clarendonian","","13.6","10.3","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Epicyon","","","","","-100.800003","42.799999","","Volcanic Ash Pit","","","US","Nebraska","Cherry","based on political unit","1","","north side of Bear Creek","gp_mid","-95.57","45.50","101","US","","Ash Hollow","","Merritt Dam","","","ValAH","6","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","","","","some genera","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Epicyon","Ash Hollow","","Merritt Dam","Serravallian","-","Serravallian","Serravallian, Tortonian","Serravallian, Tortonian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2002-05-15 02:00:00"
